sentence_id	sentence	category	polarity	category_polarity	entailed
3057	Look elsewhere.	experience	positive	experience positive	no
3057	Look elsewhere.	experience	neutral	experience neutral	no
3002	More important, the sushi rivals the best in Tokyo.	food	negative	food negative	no
3002	More important, the sushi rivals the best in Tokyo.	food	positive	food positive	yes
3002	More important, the sushi rivals the best in Tokyo.	food	neutral	food neutral	no
2616	I have never had cheescake like this.	food	negative	food negative	no
2616	I have never had cheescake like this.	food	positive	food positive	yes
2616	I have never had cheescake like this.	food	neutral	food neutral	no
2969	Bill a little high, but worth it.	price	negative	price negative	no
2969	Bill a little high, but worth it.	price	positive	price positive	no
2969	Bill a little high, but worth it.	price	neutral	price neutral	no
1147	I seriously doubt I will ever dine at Jimmy's Bronx, or for that matter, Jimmy's Uptown, again.	experience	negative	experience negative	yes
1147	I seriously doubt I will ever dine at Jimmy's Bronx, or for that matter, Jimmy's Uptown, again.	experience	positive	experience positive	no
1147	I seriously doubt I will ever dine at Jimmy's Bronx, or for that matter, Jimmy's Uptown, again.	experience	neutral	experience neutral	no
3521	Everyone I bring here always loves it.	experience	negative	experience negative	no
3521	Everyone I bring here always loves it.	experience	positive	experience positive	yes
3521	Everyone I bring here always loves it.	experience	neutral	experience neutral	no
2410	My co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.	service	negative	service negative	yes
2410	My co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.	service	positive	service positive	no
2410	My co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.	service	neutral	service neutral	no
2099	Worth a visit.	experience	negative	experience negative	no
2099	Worth a visit.	experience	positive	experience positive	yes
2099	Worth a visit.	experience	neutral	experience neutral	no
2792	A real dissapointment.	experience	negative	experience negative	yes
2792	A real dissapointment.	experience	positive	experience positive	no
2792	A real dissapointment.	experience	neutral	experience neutral	no
3206	Its a go-to for dates as well as entertaining out of town guests.	atmosphere	negative	atmosphere negative	no
3206	Its a go-to for dates as well as entertaining out of town guests.	atmosphere	positive	atmosphere positive	yes
3206	Its a go-to for dates as well as entertaining out of town guests.	atmosphere	neutral	atmosphere neutral	no
837	Why do people rave about the ambience.	atmosphere	negative	atmosphere negative	yes
837	Why do people rave about the ambience.	atmosphere	positive	atmosphere positive	no
837	Why do people rave about the ambience.	atmosphere	neutral	atmosphere neutral	no
1244	Were meeting up with some friends for a drink at Lafayette 161 and happened to walk by Thai Angel famished.	experience	negative	experience negative	no
1244	Were meeting up with some friends for a drink at Lafayette 161 and happened to walk by Thai Angel famished.	experience	positive	experience positive	no
1244	Were meeting up with some friends for a drink at Lafayette 161 and happened to walk by Thai Angel famished.	experience	neutral	experience neutral	yes
1343	Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.	food	negative	food negative	no
1343	Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.	food	positive	food positive	yes
1343	Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.	food	neutral	food neutral	no
348	Great sushi experience.	food	negative	food negative	no
348	Great sushi experience.	food	positive	food positive	yes
348	Great sushi experience.	food	neutral	food neutral	no
1956	If you're looking for a great meal at a decent price, go to Del Frisco's!	food	negative	food negative	no
1956	If you're looking for a great meal at a decent price, go to Del Frisco's!	food	positive	food positive	yes
1956	If you're looking for a great meal at a decent price, go to Del Frisco's!	food	neutral	food neutral	no
1956	If you're looking for a great meal at a decent price, go to Del Frisco's!	price	negative	price negative	no
1956	If you're looking for a great meal at a decent price, go to Del Frisco's!	price	positive	price positive	yes
1956	If you're looking for a great meal at a decent price, go to Del Frisco's!	price	neutral	price neutral	no
2039	They charge $6.00 for rice.	price	negative	price negative	yes
2039	They charge $6.00 for rice.	price	positive	price positive	no
2039	They charge $6.00 for rice.	price	neutral	price neutral	no
2990	My steak au poivre was one of the worst I've had.	food	negative	food negative	yes
2990	My steak au poivre was one of the worst I've had.	food	positive	food positive	no
2990	My steak au poivre was one of the worst I've had.	food	neutral	food neutral	no
2135	On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT.	experience	negative	experience negative	no
2135	On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT.	experience	positive	experience positive	yes
2135	On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT.	experience	neutral	experience neutral	no
1779	The owner and staff are all Japanese as well and that adds to the entire ambiance.	atmosphere	negative	atmosphere negative	no
1779	The owner and staff are all Japanese as well and that adds to the entire ambiance.	atmosphere	positive	atmosphere positive	yes
1779	The owner and staff are all Japanese as well and that adds to the entire ambiance.	atmosphere	neutral	atmosphere neutral	no
142	Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.	food	negative	food negative	no
142	Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.	food	positive	food positive	yes
142	Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.	food	neutral	food neutral	no
2768	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	food	negative	food negative	no
2768	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	food	positive	food positive	yes
2768	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	food	neutral	food neutral	no
2768	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	service	negative	service negative	no
2768	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	service	positive	service positive	yes
2768	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	service	neutral	service neutral	no
2768	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	atmosphere	negative	atmosphere negative	no
2768	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	atmosphere	positive	atmosphere positive	no
2768	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	atmosphere	neutral	atmosphere neutral	no
812	The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).	food	negative	food negative	no
812	The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).	food	positive	food positive	yes
812	The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).	food	neutral	food neutral	no
812	The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).	service	negative	service negative	no
812	The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).	service	positive	service positive	yes
812	The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).	service	neutral	service neutral	no
218	From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	food	negative	food negative	no
218	From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	food	positive	food positive	yes
218	From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	food	neutral	food neutral	no
218	From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	service	negative	service negative	no
218	From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	service	positive	service positive	yes
218	From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	service	neutral	service neutral	no
91	I will be going back and heartily recommend it!	experience	negative	experience negative	no
91	I will be going back and heartily recommend it!	experience	positive	experience positive	yes
91	I will be going back and heartily recommend it!	experience	neutral	experience neutral	no
2970	Would definitely visit again.	experience	negative	experience negative	no
2970	Would definitely visit again.	experience	positive	experience positive	yes
2970	Would definitely visit again.	experience	neutral	experience neutral	no
1004	Definitely worth the trip to Battery Park City!	experience	negative	experience negative	no
1004	Definitely worth the trip to Battery Park City!	experience	positive	experience positive	yes
1004	Definitely worth the trip to Battery Park City!	experience	neutral	experience neutral	no
1204	Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.	food	negative	food negative	no
1204	Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.	food	positive	food positive	no
1204	Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.	food	neutral	food neutral	no
811	The place was real empty but that was because this was the first Sunday they ever opened.	atmosphere	negative	atmosphere negative	no
811	The place was real empty but that was because this was the first Sunday they ever opened.	atmosphere	positive	atmosphere positive	no
811	The place was real empty but that was because this was the first Sunday they ever opened.	atmosphere	neutral	atmosphere neutral	no
2239	This little place definitely exceeded my expectations and you sure get a lot of food for your money.	price	negative	price negative	no
2239	This little place definitely exceeded my expectations and you sure get a lot of food for your money.	price	positive	price positive	yes
2239	This little place definitely exceeded my expectations and you sure get a lot of food for your money.	price	neutral	price neutral	no
2239	This little place definitely exceeded my expectations and you sure get a lot of food for your money.	atmosphere	negative	atmosphere negative	no
2239	This little place definitely exceeded my expectations and you sure get a lot of food for your money.	atmosphere	positive	atmosphere positive	no
2239	This little place definitely exceeded my expectations and you sure get a lot of food for your money.	atmosphere	neutral	atmosphere neutral	no
3493	Ambience is delightful, service impeccable.	service	negative	service negative	no
3493	Ambience is delightful, service impeccable.	service	positive	service positive	yes
3493	Ambience is delightful, service impeccable.	service	neutral	service neutral	no
3493	Ambience is delightful, service impeccable.	atmosphere	negative	atmosphere negative	no
3493	Ambience is delightful, service impeccable.	atmosphere	positive	atmosphere positive	yes
3493	Ambience is delightful, service impeccable.	atmosphere	neutral	atmosphere neutral	no
503	Service was excellent, and the AC worked very well too (thank God, it was hot!).	service	negative	service negative	no
503	Service was excellent, and the AC worked very well too (thank God, it was hot!).	service	positive	service positive	yes
503	Service was excellent, and the AC worked very well too (thank God, it was hot!).	service	neutral	service neutral	no
503	Service was excellent, and the AC worked very well too (thank God, it was hot!).	atmosphere	negative	atmosphere negative	no
503	Service was excellent, and the AC worked very well too (thank God, it was hot!).	atmosphere	positive	atmosphere positive	yes
503	Service was excellent, and the AC worked very well too (thank God, it was hot!).	atmosphere	neutral	atmosphere neutral	no
2094	Tasty but expensive.	food	negative	food negative	no
2094	Tasty but expensive.	food	positive	food positive	yes
2094	Tasty but expensive.	food	neutral	food neutral	no
2094	Tasty but expensive.	price	negative	price negative	yes
2094	Tasty but expensive.	price	positive	price positive	no
2094	Tasty but expensive.	price	neutral	price neutral	no
3236	You get the sense that the people there care about their restaurant and about your experience and that is very nice.	service	negative	service negative	no
3236	You get the sense that the people there care about their restaurant and about your experience and that is very nice.	service	positive	service positive	yes
3236	You get the sense that the people there care about their restaurant and about your experience and that is very nice.	service	neutral	service neutral	no
1606	Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.	food	negative	food negative	no
1606	Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.	food	positive	food positive	yes
1606	Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.	food	neutral	food neutral	no
1606	Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.	service	negative	service negative	no
1606	Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.	service	positive	service positive	yes
1606	Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.	service	neutral	service neutral	no
1307	so i thought why not change it up a bit.	experience	negative	experience negative	no
1307	so i thought why not change it up a bit.	experience	positive	experience positive	no
1307	so i thought why not change it up a bit.	experience	neutral	experience neutral	yes
300	My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!	food	negative	food negative	no
300	My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!	food	positive	food positive	yes
300	My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!	food	neutral	food neutral	no
2334	Although be warned their dinner menu to sit and take out prices are different.	price	negative	price negative	no
2334	Although be warned their dinner menu to sit and take out prices are different.	price	positive	price positive	no
2334	Although be warned their dinner menu to sit and take out prices are different.	price	neutral	price neutral	yes
2079	The staff was accomodating, the food was absolutely delicious and the place is lovely.	food	negative	food negative	no
2079	The staff was accomodating, the food was absolutely delicious and the place is lovely.	food	positive	food positive	yes
2079	The staff was accomodating, the food was absolutely delicious and the place is lovely.	food	neutral	food neutral	no
2079	The staff was accomodating, the food was absolutely delicious and the place is lovely.	service	negative	service negative	no
2079	The staff was accomodating, the food was absolutely delicious and the place is lovely.	service	positive	service positive	yes
2079	The staff was accomodating, the food was absolutely delicious and the place is lovely.	service	neutral	service neutral	no
2079	The staff was accomodating, the food was absolutely delicious and the place is lovely.	atmosphere	negative	atmosphere negative	no
2079	The staff was accomodating, the food was absolutely delicious and the place is lovely.	atmosphere	positive	atmosphere positive	yes
2079	The staff was accomodating, the food was absolutely delicious and the place is lovely.	atmosphere	neutral	atmosphere neutral	no
2602	P.S. Please don't tell anyone in my family i eat there.	experience	negative	experience negative	no
2602	P.S. Please don't tell anyone in my family i eat there.	experience	positive	experience positive	no
2602	P.S. Please don't tell anyone in my family i eat there.	experience	neutral	experience neutral	yes
1424	my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.	food	negative	food negative	no
1424	my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.	food	positive	food positive	yes
1424	my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.	food	neutral	food neutral	no
1294	They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.	food	negative	food negative	yes
1294	They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.	food	positive	food positive	no
1294	They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.	food	neutral	food neutral	no
2361	To celebrate a birthday, three of us went to Mare anticipating great food.	experience	negative	experience negative	no
2361	To celebrate a birthday, three of us went to Mare anticipating great food.	experience	positive	experience positive	no
2361	To celebrate a birthday, three of us went to Mare anticipating great food.	experience	neutral	experience neutral	yes
316	There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!	price	negative	price negative	no
316	There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!	price	positive	price positive	yes
316	There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!	price	neutral	price neutral	no
1393	I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.	food	negative	food negative	no
1393	I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.	food	positive	food positive	no
1393	I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.	food	neutral	food neutral	no
3182	I went to pams with my girlfriend, and i love it.	experience	negative	experience negative	no
3182	I went to pams with my girlfriend, and i love it.	experience	positive	experience positive	yes
3182	I went to pams with my girlfriend, and i love it.	experience	neutral	experience neutral	no
1317	But for whatever reason, prices are about twice as high.	price	negative	price negative	yes
1317	But for whatever reason, prices are about twice as high.	price	positive	price positive	no
1317	But for whatever reason, prices are about twice as high.	price	neutral	price neutral	no
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	experience	negative	experience negative	no
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	experience	positive	experience positive	no
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	experience	neutral	experience neutral	yes
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	service	negative	service negative	yes
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	service	positive	service positive	no
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	service	neutral	service neutral	no
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	price	negative	price negative	yes
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	price	positive	price positive	no
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	price	neutral	price neutral	no
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	food	negative	food negative	yes
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	food	positive	food positive	no
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	food	neutral	food neutral	no
1281	Great atmoshere and worth every bit.	atmosphere	negative	atmosphere negative	no
1281	Great atmoshere and worth every bit.	atmosphere	positive	atmosphere positive	yes
1281	Great atmoshere and worth every bit.	atmosphere	neutral	atmosphere neutral	no
1537	We had a most unpleasant experience at this restaurant.	experience	negative	experience negative	yes
1537	We had a most unpleasant experience at this restaurant.	experience	positive	experience positive	no
1537	We had a most unpleasant experience at this restaurant.	experience	neutral	experience neutral	no
2262	The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!	food	negative	food negative	no
2262	The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!	food	positive	food positive	yes
2262	The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!	food	neutral	food neutral	no
3456	The staff was knowledgeable and full of personality.	service	negative	service negative	no
3456	The staff was knowledgeable and full of personality.	service	positive	service positive	yes
3456	The staff was knowledgeable and full of personality.	service	neutral	service neutral	no
1738	Great staff.	service	negative	service negative	no
1738	Great staff.	service	positive	service positive	yes
1738	Great staff.	service	neutral	service neutral	no
1081	Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!	service	negative	service negative	yes
1081	Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!	service	positive	service positive	no
1081	Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!	service	neutral	service neutral	no
1081	Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!	price	negative	price negative	yes
1081	Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!	price	positive	price positive	no
1081	Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!	price	neutral	price neutral	no
1117	To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.	food	negative	food negative	no
1117	To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.	food	positive	food positive	yes
1117	To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.	food	neutral	food neutral	no
306	The banana tower is an amazing dessert as well.	food	negative	food negative	no
306	The banana tower is an amazing dessert as well.	food	positive	food positive	yes
306	The banana tower is an amazing dessert as well.	food	neutral	food neutral	no
2112	I went there with my friend last saturday.	experience	negative	experience negative	no
2112	I went there with my friend last saturday.	experience	positive	experience positive	no
2112	I went there with my friend last saturday.	experience	neutral	experience neutral	yes
94	Excellent atmosphere, delicious dishes good and friendly service.	food	negative	food negative	no
94	Excellent atmosphere, delicious dishes good and friendly service.	food	positive	food positive	yes
94	Excellent atmosphere, delicious dishes good and friendly service.	food	neutral	food neutral	no
94	Excellent atmosphere, delicious dishes good and friendly service.	service	negative	service negative	no
94	Excellent atmosphere, delicious dishes good and friendly service.	service	positive	service positive	yes
94	Excellent atmosphere, delicious dishes good and friendly service.	service	neutral	service neutral	no
94	Excellent atmosphere, delicious dishes good and friendly service.	atmosphere	negative	atmosphere negative	no
94	Excellent atmosphere, delicious dishes good and friendly service.	atmosphere	positive	atmosphere positive	yes
94	Excellent atmosphere, delicious dishes good and friendly service.	atmosphere	neutral	atmosphere neutral	no
1015	A cool place to hang with your friends for a couple of healthy drinks and desserts.	food	negative	food negative	no
1015	A cool place to hang with your friends for a couple of healthy drinks and desserts.	food	positive	food positive	yes
1015	A cool place to hang with your friends for a couple of healthy drinks and desserts.	food	neutral	food neutral	no
1015	A cool place to hang with your friends for a couple of healthy drinks and desserts.	atmosphere	negative	atmosphere negative	no
1015	A cool place to hang with your friends for a couple of healthy drinks and desserts.	atmosphere	positive	atmosphere positive	yes
1015	A cool place to hang with your friends for a couple of healthy drinks and desserts.	atmosphere	neutral	atmosphere neutral	no
1901	Great vibe, lots of people.	atmosphere	negative	atmosphere negative	no
1901	Great vibe, lots of people.	atmosphere	positive	atmosphere positive	yes
1901	Great vibe, lots of people.	atmosphere	neutral	atmosphere neutral	no
2422	I like Mamoun's food as well, but side by side, Kati Rolls just produce tastier food hands down.	food	negative	food negative	no
2422	I like Mamoun's food as well, but side by side, Kati Rolls just produce tastier food hands down.	food	positive	food positive	no
2422	I like Mamoun's food as well, but side by side, Kati Rolls just produce tastier food hands down.	food	neutral	food neutral	no
200	Just an odd group.	experience	negative	experience negative	no
200	Just an odd group.	experience	positive	experience positive	no
200	Just an odd group.	experience	neutral	experience neutral	yes
1607	The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.	service	negative	service negative	no
1607	The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.	service	positive	service positive	no
1607	The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.	service	neutral	service neutral	no
2771	Either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.	atmosphere	negative	atmosphere negative	yes
2771	Either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.	atmosphere	positive	atmosphere positive	no
2771	Either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.	atmosphere	neutral	atmosphere neutral	no
1400	I love this place!	experience	negative	experience negative	no
1400	I love this place!	experience	positive	experience positive	yes
1400	I love this place!	experience	neutral	experience neutral	no
1019	it is not consistent.	experience	negative	experience negative	yes
1019	it is not consistent.	experience	positive	experience positive	no
1019	it is not consistent.	experience	neutral	experience neutral	no
2793	But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.	food	negative	food negative	yes
2793	But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.	food	positive	food positive	no
2793	But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.	food	neutral	food neutral	no
2332	Great food and the prices are very reasonable.	food	negative	food negative	no
2332	Great food and the prices are very reasonable.	food	positive	food positive	yes
2332	Great food and the prices are very reasonable.	food	neutral	food neutral	no
2332	Great food and the prices are very reasonable.	price	negative	price negative	no
2332	Great food and the prices are very reasonable.	price	positive	price positive	yes
2332	Great food and the prices are very reasonable.	price	neutral	price neutral	no
215	Wine list is not huge but def well selected.	food	negative	food negative	no
215	Wine list is not huge but def well selected.	food	positive	food positive	no
215	Wine list is not huge but def well selected.	food	neutral	food neutral	no
58	A cool bar with great food, and tons of excellent beer.	food	negative	food negative	no
58	A cool bar with great food, and tons of excellent beer.	food	positive	food positive	yes
58	A cool bar with great food, and tons of excellent beer.	food	neutral	food neutral	no
58	A cool bar with great food, and tons of excellent beer.	atmosphere	negative	atmosphere negative	no
58	A cool bar with great food, and tons of excellent beer.	atmosphere	positive	atmosphere positive	yes
58	A cool bar with great food, and tons of excellent beer.	atmosphere	neutral	atmosphere neutral	no
536	Be sure to try the seasonal, and always delicious, specials.	food	negative	food negative	no
536	Be sure to try the seasonal, and always delicious, specials.	food	positive	food positive	yes
536	Be sure to try the seasonal, and always delicious, specials.	food	neutral	food neutral	no
869	The ambience is authentic and relaxing and we have always received attentive and prompt service.	atmosphere	negative	atmosphere negative	no
869	The ambience is authentic and relaxing and we have always received attentive and prompt service.	atmosphere	positive	atmosphere positive	yes
869	The ambience is authentic and relaxing and we have always received attentive and prompt service.	atmosphere	neutral	atmosphere neutral	no
869	The ambience is authentic and relaxing and we have always received attentive and prompt service.	service	negative	service negative	no
869	The ambience is authentic and relaxing and we have always received attentive and prompt service.	service	positive	service positive	yes
869	The ambience is authentic and relaxing and we have always received attentive and prompt service.	service	neutral	service neutral	no
2961	Fresh, authentic, french cuisine in substantial portions.	food	negative	food negative	no
2961	Fresh, authentic, french cuisine in substantial portions.	food	positive	food positive	yes
2961	Fresh, authentic, french cuisine in substantial portions.	food	neutral	food neutral	no
1355	Drinks got screwed up, she acted put upon.	service	negative	service negative	yes
1355	Drinks got screwed up, she acted put upon.	service	positive	service positive	no
1355	Drinks got screwed up, she acted put upon.	service	neutral	service neutral	no
2085	The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.	food	negative	food negative	no
2085	The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.	food	positive	food positive	yes
2085	The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.	food	neutral	food neutral	no
1173	At 5 dumplings for $1, you just cannot go wrong.	price	negative	price negative	no
1173	At 5 dumplings for $1, you just cannot go wrong.	price	positive	price positive	yes
1173	At 5 dumplings for $1, you just cannot go wrong.	price	neutral	price neutral	no
1470	But the pizza is way to expensive.	price	negative	price negative	yes
1470	But the pizza is way to expensive.	price	positive	price positive	no
1470	But the pizza is way to expensive.	price	neutral	price neutral	no
2457	And the staff is also young, energeic and hot!!!!	service	negative	service negative	no
2457	And the staff is also young, energeic and hot!!!!	service	positive	service positive	yes
2457	And the staff is also young, energeic and hot!!!!	service	neutral	service neutral	no
505	Even better, they know how to cook French classics like Steak au Poivre and Onglet without burning it to death or overcooking it.	food	negative	food negative	no
505	Even better, they know how to cook French classics like Steak au Poivre and Onglet without burning it to death or overcooking it.	food	positive	food positive	yes
505	Even better, they know how to cook French classics like Steak au Poivre and Onglet without burning it to death or overcooking it.	food	neutral	food neutral	no
842	Service was decent, but not as smooth as I would expect from a place with these prices and reputation.	service	negative	service negative	no
842	Service was decent, but not as smooth as I would expect from a place with these prices and reputation.	service	positive	service positive	no
842	Service was decent, but not as smooth as I would expect from a place with these prices and reputation.	service	neutral	service neutral	no
1595	We had a wonderful meal at Naples 45 a month ago on a visit to NYC.	food	negative	food negative	no
1595	We had a wonderful meal at Naples 45 a month ago on a visit to NYC.	food	positive	food positive	yes
1595	We had a wonderful meal at Naples 45 a month ago on a visit to NYC.	food	neutral	food neutral	no
2150	Good drink.	food	negative	food negative	no
2150	Good drink.	food	positive	food positive	yes
2150	Good drink.	food	neutral	food neutral	no
2443	Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.	food	negative	food negative	no
2443	Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.	food	positive	food positive	yes
2443	Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.	food	neutral	food neutral	no
2443	Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.	service	negative	service negative	no
2443	Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.	service	positive	service positive	yes
2443	Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.	service	neutral	service neutral	no
